edge_id,source_node_id,target_node_id,relationship_type,source_dataset,source_record_id,mapping_confidence,evidence_confidence,properties_json
E_RXN_000815,DRUG_000839,RXCUI_4821,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000839:4821,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000816,DRUG_000840,RXCUI_2598,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000840:2598,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000817,DRUG_000841,RXCUI_8745,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000841:8745,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000818,DRUG_000842,RXCUI_3429,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000842:3429,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000819,DRUG_000843,RXCUI_29528,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000843:29528,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000820,DRUG_000844,RXCUI_343047,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000844:343047,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000821,DRUG_000845,RXCUI_24698,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000845:24698,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000822,DRUG_000846,RXCUI_8050,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000846:8050,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000823,DRUG_000847,RXCUI_3498,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000847:3498,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000824,DRUG_000848,RXCUI_83367,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000848:83367,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000825,DRUG_000849,RXCUI_1356715,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000849:1356715,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000826,DRUG_000850,RXCUI_3248,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000850:3248,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000827,DRUG_000851,RXCUI_14851,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000851:14851,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000828,DRUG_000852,RXCUI_3500,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000852:3500,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000829,DRUG_000853,RXCUI_10109,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000853:10109,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000830,DRUG_000854,RXCUI_37925,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000854:37925,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000831,DRUG_000855,RXCUI_28144,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000855:28144,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000832,DRUG_000856,RXCUI_8328,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000856:8328,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000833,DRUG_000857,RXCUI_1399,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000857:1399,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000834,DRUG_000858,RXCUI_8687,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000858:8687,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000835,DRUG_000859,RXCUI_40138,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000859:40138,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000836,DRUG_000860,RXCUI_62174,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000860:62174,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000837,DRUG_000862,RXCUI_47461,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000862:47461,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000838,DRUG_000863,RXCUI_7762,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000863:7762,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000839,DRUG_000864,RXCUI_3455,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000864:3455,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000840,DRUG_000865,RXCUI_1314255,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000865:1314255,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000841,DRUG_000866,RXCUI_41127,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000866:41127,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000842,DRUG_000867,RXCUI_7778,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000867:7778,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000843,DRUG_000868,RXCUI_27169,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000868:27169,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000844,DRUG_000869,RXCUI_301542,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000869:301542,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000845,DRUG_000870,RXCUI_4451,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000870:4451,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000846,DRUG_000871,RXCUI_8331,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000871:8331,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000847,DRUG_000872,RXCUI_194000,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000872:194000,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000848,DRUG_000873,RXCUI_61609,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000873:61609,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000849,DRUG_000874,RXCUI_9061,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000874:9061,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000850,DRUG_000875,RXCUI_36437,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000875:36437,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000851,DRUG_000876,RXCUI_36514,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000876:36514,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000852,DRUG_000877,RXCUI_28627,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000877:28627,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000853,DRUG_000878,RXCUI_6910,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000878:6910,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000854,DRUG_000879,RXCUI_38668,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000879:38668,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000855,DRUG_000880,RXCUI_6932,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000880:6932,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000856,DRUG_000881,RXCUI_2708,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000881:2708,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000857,DRUG_000882,RXCUI_2194,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000882:2194,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000858,DRUG_000883,RXCUI_7895,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000883:7895,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000859,DRUG_000884,RXCUI_221074,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000884:221074,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000860,DRUG_000885,RXCUI_7417,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000885:7417,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000861,DRUG_000886,RXCUI_10828,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000886:10828,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000862,DRUG_000887,RXCUI_60212,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000887:60212,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000863,DRUG_000888,RXCUI_703,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000888:703,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000864,DRUG_000889,RXCUI_3327,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000889:3327,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000865,DRUG_000890,RXCUI_4816,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000890:4816,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000866,DRUG_000891,RXCUI_33253,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000891:33253,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000867,DRUG_000892,RXCUI_623,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000892:623,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000868,DRUG_000893,RXCUI_10635,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000893:10635,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000869,DRUG_000894,RXCUI_228790,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000894:228790,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000870,DRUG_000895,RXCUI_3743,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000895:3743,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000871,DRUG_000896,RXCUI_83008,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000896:83008,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000872,DRUG_000897,RXCUI_114979,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000897:114979,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000873,DRUG_000898,RXCUI_34369,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000898:34369,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000874,DRUG_000899,RXCUI_2382,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000899:2382,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000875,DRUG_000900,RXCUI_33738,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000900:33738,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000876,DRUG_000901,RXCUI_11476,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000901:11476,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000877,DRUG_000902,RXCUI_23651,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000902:23651,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000878,DRUG_000903,RXCUI_20352,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000903:20352,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000879,DRUG_000904,RXCUI_1546009,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000904:1546009,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000880,DRUG_000905,RXCUI_7623,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000905:7623,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000881,DRUG_000906,RXCUI_7623,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000906:7623,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_name_lookup"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000882,DRUG_000907,RXCUI_10205,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000907:10205,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000883,DRUG_000908,RXCUI_2238,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000908:2238,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000884,DRUG_000909,RXCUI_1545975,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000909:1545975,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000885,DRUG_000910,RXCUI_325887,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000910:325887,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
E_RXN_000886,DRUG_000911,RXCUI_3638,HAS_RXNORM_CONCEPT,RxNorm,RXN:DRUG_000911:3638,HIGH_EXACT,HIGH_AUTHORITATIVE,"{""mapping_method"": ""exact_identifier_based"", ""resolution_status"": ""HIGH_EXACT"", ""match_score"": 100.0, ""source_dataset"": ""RxNorm"", ""provenance"": ""rxnorm_drug_enrichment.csv""}"
